ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
6.455617275474817,266.3771585050356,-97.5607791041275,3.260516600609159,182.13569387058968,627.7086498053304,10.728956423930416,104.12143292886742,-2.2770293324680795,0
7.110922589709866,201.8161834837016,15919.247723768474,6.222958449633982,218.17624722573797,276.5488001577604,12.466314048049854,81.98408117806555,3.7260208446121155,1
5.849006422577697,181.90017390841,24002.55590755427,7.380847779850115,171.88436218688858,296.80337161528206,16.286063742324153,79.31418262542255,1.716116361677377,0
7.3756980183456715,186.00156633591305,21194.731764697186,7.898437442570069,224.01998592324875,355.97407956136,5.973863879238404,36.182086223375585,4.119810513592877,0
6.399361310081195,210.67589863652083,16048.297076373128,5.980386613618235,409.85381120963416,528.8075724852378,4.137776434093979,35.29175808311586,0.7497574822349504,0
6.708306250206723,128.86037174007973,12541.819071839764,7.068882023411683,330.21284586181196,401.45089992626544,9.65153891751941,79.67513980869714,4.16582370634408,1
6.398293387770603,167.13117312883276,19035.61298318655,2.023345293174021,336.2223511886977,276.3864203969538,5.464308163762851,29.07682018544925,3.1701674437593454,0
8.852278184508938,96.57079630612053,10132.269001477656,5.683503175332303,108.37729442073544,525.433836075734,10.300674609897445,54.04366749132014,7.003905930377192,0
6.986502775262066,199.96115613026396,17381.788846781095,7.9070174251089345,134.88462634471307,473.10006267854817,14.009998784517162,85.02751987257572,6.822713723491249,0
5.942289071044099,212.35979698513705,17527.350795833136,5.035411931490641,-33.90786594854268,453.84349572164524,8.437004545790945,40.53027183169672,5.570691206020566,0
7.822544912103189,155.84067688503131,20301.0495374944,7.117968443179195,169.0619178917246,471.5734241170841,6.29269369287463,118.1606788708542,3.346772438677575,0
5.779156350028978,258.6993381645016,28798.300194555388,7.893745001605396,345.67031863856585,639.4361900582451,12.277348646861391,106.71809032713671,7.970760790520586,0
7.208863595004756,118.71171684988295,16962.079835893834,6.31490159828447,301.6946515748371,618.5094895036112,15.450173938460681,22.857400049850988,0.8939294443203587,1
5.040329876120224,106.78125598950899,12455.181871462506,7.340927541993142,227.84867370478761,331.32846569967046,5.220106245933549,42.02886270454039,1.1928827408726748,1
5.671813951101569,191.2225909279986,14872.128439040027,5.074534869430775,247.7699716281947,562.3884992811152,15.280929593223936,1.4266826651515032,3.8324338002218705,0
7.1968612358691235,232.35491513060774,6154.6204755544095,6.586777440607907,181.11144574245944,438.31681897589004,15.269224814953304,46.522259123556005,8.508076217842238,0
7.738466579995411,264.1963845728934,11526.43434455471,8.220432339178444,270.4758882401784,449.90958161377495,15.816340408626512,92.99165429717198,3.595322186259825,0
7.17136828118997,157.055786856553,12953.58780943448,7.3139459219368685,326.5878279480615,230.77291683566713,16.873920859486745,57.58315173175429,3.633509513581436,1
6.88435171761176,233.93404167156478,12379.558010327037,5.826937460872129,88.41132125895271,382.9614234611804,20.808055698638462,83.82391730847903,1.1161792877763816,1
6.698896304410711,178.07457652496464,15761.77436016861,7.448432808581586,279.9647687837348,318.71764096634354,10.575631805523779,24.329970451547673,5.891859170540757,1
5.521478009632572,171.36863500295902,10887.900338088997,8.429219581273236,343.2434870954667,482.80588148933094,12.438286320311432,93.93925763745716,5.906352508658708,1
6.280155791605291,224.1829968743336,20605.15333662236,2.900117442845044,208.48997110366304,507.1080500402805,10.334246267007899,53.3467231621495,5.57815040279982,0
6.539361229040212,212.616143920671,15001.035324590985,9.318148129911796,320.07006121205836,192.55136489836886,12.007907379023242,70.36509046848715,2.7415586543052752,1
8.057122226218915,101.18039215078753,14953.498394306927,6.327490522637856,531.4654444472553,397.79651359957296,18.131493422545248,67.21376495820842,2.5865864632539886,0
7.343618289568461,253.82701748629478,13360.52641743541,7.85097986648046,239.5657207013108,512.1861504794252,6.619942064277325,31.853544373231486,1.4137554991900592,1
5.236959844637266,249.0045677073726,15775.953419294896,9.394493847290455,289.33070500053236,381.3321037686555,8.555801311337698,35.407470047806534,4.167745003521867,0
7.3240839693947954,148.72186492452352,19125.491323338174,4.2566526055390685,176.19429163386084,472.90636450023646,17.508723746018244,99.03383407010278,1.8391853414429966,1
6.6149177195836835,199.79017667187046,10664.348921445498,5.581117995144907,268.12511626020506,435.1165467627084,16.080146027608357,81.96976472505087,1.6451669895014227,1
6.323077999694041,204.70150931413696,11709.417554623717,6.422902608248591,296.0271624982304,434.16602319526265,10.547473412731687,101.5014712466028,3.1526185661786483,0
7.611676288840868,193.03368829119535,13481.369856116677,5.432492957751143,269.4842340270138,372.86850219317023,15.41760800448288,79.73974706507555,3.0216876496315677,0
8.03099952249595,152.484742307729,8270.645382633926,10.469873151673617,148.03046802911433,278.34191958642907,13.364863369968132,74.2897190442765,2.92404294235609,0
7.931280119116199,146.41883160309743,10903.710701392512,5.286455812346414,270.6361771325451,287.84698525749724,18.00109843600395,18.219681439997004,4.932889193680523,1
6.160782476777362,178.72229645042773,12618.895632276704,5.888906441026267,396.21959387176366,470.9352514455317,12.29803837530709,61.888999097164906,4.158095604300558,1
6.690787624148785,238.63645096296824,19371.94590356364,7.408778063205953,294.86357645145273,401.94582555188833,16.10252845549033,69.17847038788769,3.4236879389777646,1
7.331263431403564,207.1800077297216,16312.806645009625,4.595700947847822,346.1987189071841,386.14877553927755,22.56804764197048,128.59321594817723,4.366025856622964,0
7.975545127122359,161.4692833956947,15967.949556837722,6.2086385764874725,226.29880299873722,357.61099576776473,14.392396620189865,90.60869896296032,2.0169459177907356,0
6.52082576215471,218.58493553241723,19254.489810839863,7.6349065225003505,324.99002394237107,369.48111545192484,12.197312663179375,116.08183545128585,4.210557247819356,1
6.8143410233361825,37.57286896849624,14313.141058003017,6.334279191234978,277.9267838216526,504.69117944881395,14.889787940883917,87.92613117684185,4.301204985689267,1
5.893665025993972,237.43828501860517,16952.324249644447,6.8132262822001035,154.9089270312768,366.4755918131973,10.53887656718446,48.660903191515615,0.9939062812850388,0
5.803793375919329,93.01431106109501,14483.891235337518,5.9413357751032585,281.85210047988744,265.89352866984314,21.551870822098927,73.51372648449554,5.991387508740724,0
7.812525822394198,161.8779529298434,16326.811746998143,3.971059381638466,150.83033365596896,474.36517755401735,12.720284150783925,77.08670938792699,2.2371325895460092,1
8.356240028570824,124.01650526869281,12086.20671194209,7.643186422678477,186.7119725115208,379.51233361352826,10.908266719097949,41.82533290687955,4.18061959841287,1
6.927989878419666,115.26592621395471,2805.9142086178545,10.509866143294483,268.9328307292374,403.13958655327764,8.657243979919855,58.46837870221236,6.328823481070541,0
8.003532897892024,238.04133936892597,14328.60418906848,7.0368032615668765,279.7244273380124,560.7578306399511,16.388880766425753,63.82699018968484,5.851353515427739,0
7.361636025047634,156.61493993440544,22113.7406804997,7.450528234495099,131.07675349228708,397.94394426494927,15.468749651310954,118.16859497695354,4.068666777137671,0
6.354880245394876,197.3251940865358,19631.077011207963,8.385445510233719,355.3985771182876,428.91836731187254,10.010582514343627,7.577784238270652,3.275001994235863,0
7.361395605508414,177.6539710560408,19826.987422955855,4.461339006906602,307.20062783004727,282.1076508701675,14.30580538048969,106.1745526214813,5.895023817151134,0
8.53803656646597,203.85204136115607,21180.65360903109,10.405029316259212,179.52715643891162,378.03305476490397,5.965776127148574,41.89614295121852,5.34938995561724,0
6.964173960890048,183.84109455301277,15443.287954807187,7.404657592845604,96.24152035508246,460.9526045208601,12.739882300292624,28.837624381911574,2.76326995991174,1
8.564643655814006,115.85038879057151,15986.578537027977,10.263713798178218,235.50954209185687,244.46262661587576,13.811025408306778,105.39826390115392,2.410212705996619,0
4.380254895910255,229.813340972357,11911.74052282825,5.533934008952022,205.40562861388398,420.08450931157097,18.82931923823689,91.95694207703143,-0.1447103633919964,0
7.821902504375224,155.31217084193437,13419.635719864751,10.63612384511565,261.3140457053023,410.0791072644806,8.916724789085242,107.63556107143569,4.308063683367175,0
7.087047068238172,102.17090506701244,18078.85574885571,8.550310988069565,213.68833388444335,404.12874555874396,6.8865894847907025,94.0210584263673,3.8346045099632025,1
6.7009926495341325,158.59424195170436,21019.42218584408,8.106080171704717,49.25431392549902,503.71588986582435,8.418288156299834,131.79535005212205,6.272382749285084,0
7.091760776535502,255.03798953171554,14302.768621595002,7.468048908706296,211.16530616988416,433.44385148485213,6.65372599874032,86.76171510833456,4.718110186960733,1
5.012431085399108,222.51108710567465,12749.053675742942,6.5029427638511015,219.4380888931687,547.8071898356444,17.346629431035932,65.30567871630525,6.668458388345381,0
6.780328112162488,162.56739327960705,15002.639794282986,9.401063316947745,313.3661024774059,300.64104844059636,18.194557180096147,80.28779131964028,2.6052715441676586,0
7.357112571511746,162.53711478407857,18006.033744645574,7.280719739696094,180.18003253889503,413.5924567218348,13.280866311795316,107.3040738503789,6.276300661935236,0
8.477894044741516,163.91824743913088,7780.725919332291,3.0658605928256955,417.8674673372566,408.44667863899474,16.885179782740593,46.618740242196495,2.9421672417906897,1
6.481729781726353,283.83739917804206,3519.0952343138088,4.765627076585995,58.83594493482428,293.07455062449196,12.53583352232094,50.44334252405858,5.555192123584544,0
6.191506397106813,199.09677261157768,12247.315752542083,6.6283084956145055,381.11674978026247,495.6295002091346,11.619553409196936,60.73119956206278,1.082483214938613,0
6.498242956415464,201.50208235955347,8896.437870429207,7.61999796633111,227.56810291218952,632.4673305852818,10.667849523784954,6.862516037040031,4.470270598732377,0
7.915402117702074,231.51417270159212,12459.299011763445,6.8868230222002085,335.95848723435563,398.2993925516169,10.758436034489739,74.14235225252641,0.030624117108180027,1
7.3287511096596845,191.93945795132566,14261.098405912642,9.437941579587326,257.9801484058733,450.5021088273767,5.808793774763875,13.416138881469216,3.4657250281164904,1
6.470239796232962,167.04789270896484,12733.757954884933,3.0977962719227503,363.95555360254696,408.4518475815327,13.057019054429356,71.59177938797858,4.8807079877558275,0
7.513267433113356,170.1825075457511,22262.337672353726,7.28717587301032,211.26380354471888,328.6415330092824,11.838664359143825,95.9586926840575,2.9580628975378085,0
7.0970775493480405,176.4199370292968,16633.7238230116,3.3640415492256905,140.13795748221878,217.92397221979837,14.981442896311503,55.69370618068493,1.8991247424880653,1
7.968644990532889,178.1388881745079,16502.37179805414,8.519424590968336,392.05042872710635,329.42265169046345,12.374093985754438,120.31347610560613,5.692236938591868,0
6.297946906122648,216.381477181849,18111.03572021701,6.811082571115994,238.65193541178587,260.80416190482686,11.349185193723633,26.184973017445365,3.7930744203061533,0
6.672337853402232,182.59729429036497,9305.834411096155,7.839219944048236,272.15584736242107,570.4102078059118,8.515227879969476,105.73782044895498,3.020858705938657,0
6.607891846867842,216.63200386077895,20195.55893710134,5.272234078820468,373.4751914044795,388.4890306076761,12.288612947287046,90.25411169220763,4.083791842308553,0
5.536485051867881,175.96417099457088,14621.1785673227,9.558929863315502,146.80447579055652,365.40806709528295,14.952948923264648,18.519002550679332,9.273338283891178,0
7.296120277064576,183.93175951580454,18352.40308620606,9.083449328117702,309.54908976392574,488.9153824787806,7.426644035664557,151.323828971216,6.307005699563088,0
7.261055272179889,80.08996577339462,9640.713834799222,8.167088606023775,191.0105243537109,287.8248897144112,12.349895014722957,68.08764143488102,6.3251473363756805,0
7.005113456642461,225.81638373512408,7231.206169919678,6.740965506273119,236.7830644355628,323.31359619954475,12.932171806117935,43.67547933533105,4.871092637984728,0
6.765412866624853,197.32442379489964,19089.448290125143,8.159714570590264,257.22789653842887,406.8072269248621,9.127740865526942,27.78738415647949,4.332970545154295,1
5.584629257949586,229.9005054929826,16882.047630487585,5.586214864025302,99.97781385530641,502.87689914234807,9.648574780368,63.39945917020978,-0.7921645766608325,1
6.579354677234641,35.18723109031555,10489.742228212448,8.711111318041425,172.11629571795652,450.16850451687884,12.922443395064859,66.1777938283012,2.642039307073736,1
6.65728548347323,284.4187352390364,10651.684593626527,10.298961788647842,385.10728924131394,424.83251425158824,7.466315926829508,73.07936585618994,3.038851173595051,0
6.197722730778381,173.0205185922413,20627.173922073845,9.141221119958372,338.61911885847957,407.81177352360163,13.39969486099757,61.066115313281195,0.2502158719049339,0
6.838714288333991,235.40914083687582,9052.940535663362,5.5407950603851805,243.7360422672765,440.0235855526775,8.4185825053632,88.9967593034528,1.6851684195691328,1
7.404050856814538,128.00470364372347,23213.364766279818,7.722834634546206,274.3123458512893,420.1652905129255,16.251414772132865,58.37110502010261,0.03832705815473192,0
8.88618590121053,210.63869525312847,10496.896326760656,4.4137169124827045,220.57574943635424,297.00277252230643,21.351310981553198,11.951076482785872,3.923352328605255,0
7.174577812831839,127.32922184131719,18191.959628041914,8.144780622351352,385.65833858279825,404.60792216331515,8.55697279319272,65.51915513051077,5.637531941697632,0
7.2575503907227645,148.81155196520973,13356.907621255077,7.901206825725078,229.96474222058362,292.6311341082247,14.136831449498699,-1.024329601198346,6.213549037248658,0
6.925554084233832,275.7015676933393,18015.937155411717,3.260367320935672,273.1842092134848,408.10825429008236,9.093032380471923,80.61311892674169,4.829568924158482,1
5.081228784700959,170.46587996183268,12279.429989429038,4.676432312175272,364.60301441420654,351.93520585117585,16.16381669519116,40.620993091520944,2.0732073176028623,0
6.973486124550783,190.87164365898616,14186.03546963853,6.433722206512465,172.26285151540935,653.9381622782862,6.93896636365914,74.90081064747402,0.13586968296008095,1
7.060230209941026,223.5033865344377,15204.595876978605,6.398280505718348,405.8789184496894,396.0105616248288,13.922347033710851,109.42224944573812,0.48626260119699616,0
9.463242112485286,204.78409439863023,9989.062721092636,4.58104612916239,96.95385902566233,259.5760433738411,8.508044132442588,41.537539141959996,1.462034845491003,0
6.807639035218878,187.52094525717882,18704.121727100628,7.777957458704368,412.96421311127983,386.58197893230755,11.172061643606526,101.83768775536353,2.2222806039286507,1
7.301547342333612,198.24805012331126,12433.932167642073,7.502947217881024,212.73244160480255,451.9358745637888,7.875898899410772,56.998312999415404,3.6805030040168267,1
6.965288230294757,300.17077926191376,13857.000423299907,6.611461736042961,225.73012521747182,567.3363946152524,15.289401883583015,122.59584406196757,1.9716715637460633,0
5.831321962380468,177.11906014832073,10028.25312695744,5.488416999683274,60.9989828817057,341.05476000612816,8.652078582241652,59.0454216040536,4.677951787336523,0
8.142822814515021,190.05495233574837,2188.3317060234476,9.097414252833127,204.5205282622307,241.757202597636,14.20785703732731,44.785210434799254,3.535452994401054,1
7.751933032686774,232.5327198003806,14044.861186999155,10.310814226176591,146.01934689731158,481.6837011430981,10.62360788695067,90.61715351185865,4.021091423482051,0
7.791031947043047,235.2762966478992,27063.07710806458,6.032877032306926,189.23536546265274,261.94012941003484,11.542110512804548,56.92630811129092,6.28050110534241,0
6.090612545205261,239.351515278019,18923.02143949012,5.7756661656903585,236.26890342111204,356.3844558492515,12.591023629600514,44.756514576129746,1.6395365315992598,0
8.402794310936098,211.93651110145925,14903.698101328027,7.982415330823993,345.77916144729056,374.2379514489006,8.952701313364605,55.66480447888627,4.837409156584736,0
5.5981489372077196,122.84975436347582,13685.545853958662,6.283941240506028,270.7603351400626,393.03665466998916,12.841468454163548,68.66180403450996,3.972053543047853,0
7.58685709380027,261.6715766150548,15112.329464060233,6.7212055986735315,280.76766534011136,468.9164457074336,18.121338257417644,110.26540393734562,3.3330274380606095,1
9.190455625809978,122.6827303490656,17735.59557587605,8.479306303449343,140.44806111544375,331.6365717713612,8.887620856669143,11.97736763621269,5.770512641731921,0
6.009463674869312,195.13177326195165,9095.935923455776,3.1812878249854144,161.92459103972698,372.6270747833239,16.68724057309538,70.69241976851262,5.758028309114015,0
6.433702270397228,142.28620749903212,20571.60847334436,9.636604649705339,429.8725018351312,398.57296470506117,17.992390533951138,88.7471078396213,2.1070184080231438,0
7.099651365087642,176.79308267035037,18576.90657720622,7.145361048658683,176.47989652367534,414.9597957518788,8.735380043887824,75.80345724975388,3.635678832284152,0
6.496524345883801,196.43812051517403,18590.928628539674,6.17701371087564,415.6208252057296,409.78271747079225,6.179781579637792,109.29595508300602,4.562423365168131,1
5.449336568933868,196.06786077251365,17192.378694048635,6.8215316915571025,225.69388011191336,443.600577522258,13.20784360068706,67.76964010724427,3.453986503954831,0
7.068562974806027,201.09603771176424,15098.08328846995,6.924858710041037,250.2287936143504,484.3839509641737,9.810369908932508,64.46345673442164,5.170042664575597,0
5.937696286273895,260.68556345293234,18364.3061798341,3.537597393110149,357.036516022993,439.2634115650968,19.47441287665201,87.7698864104003,4.562384035820551,0
7.473592430635182,202.67671507569898,17959.07066870689,9.989876454906472,377.18924219386565,445.35855235092185,12.139230161999329,72.9794144485405,7.665122480712025,0
6.080575765766197,167.79216823546756,13229.796445294882,7.082651264541237,238.91874397209125,241.77768332535223,8.791202367859283,58.287737851585874,0.9394417281404248,0
8.54993440501754,228.20435841441787,12131.991135515495,7.88600426089475,211.17569464784611,405.02276991656805,7.411361955953154,85.48432118759139,3.755128020505205,0
6.216746707663763,239.47352444623203,15509.281476309934,8.903099541148086,244.4079551477787,447.95075480016084,16.359619836363322,50.42415120350064,2.1829949769756176,0
6.677938483794325,118.61960924315038,22745.100757475935,4.9576750848794,283.79575282321184,472.894119457045,9.715264103663253,51.66468543942018,5.208214910878088,0
7.81351721736967,209.8700034924929,8804.464621730494,7.946943798070457,339.13036868697554,330.76492257662056,12.175315197841712,54.160179347031594,0.765656219908911,1
5.769135683566045,215.0586371155449,7662.3736712377995,6.464717818202413,250.42298589941515,334.0960725111355,15.823210980449923,110.59207480499222,4.692625420449773,1
7.22745993460413,165.1218248320004,15823.804206182584,8.693541550432988,311.88862980231534,342.58993247164017,10.062966592276679,-26.63049067957141,2.739903137303318,1
8.307142754282427,248.78534066558097,15254.43850928009,2.7455451592970093,413.8359732270941,453.6413899891343,11.816284685039358,81.86796504288827,2.531676267757972,1
5.3925167654387725,172.49722064837366,15866.708321852042,6.801811399517462,288.13096122647846,503.3881054924209,11.933726360709919,71.02815442600667,1.1070035929186255,0
7.184633858532305,186.2788226735771,16219.765989542502,5.794358688432077,281.16528560047783,359.25398927083984,14.733298046064368,19.573886222856395,3.0698481075979878,1
7.259882794248424,171.34640878580652,13883.988726825974,7.864525901268311,98.1089174909932,490.7962313627049,14.362977342041303,79.29180337408006,6.169001060581851,0
7.78182287177731,180.7789523790734,22449.31719301041,7.940088374736404,-13.073013682906321,412.3479809164594,11.119545074980685,84.27255975494596,3.949622632941041,0
5.763049289121918,125.1862456552399,6995.480107617423,5.584748210355948,288.83757292301686,387.57142228375636,12.25459624598607,87.689176940722,5.255360835748949,0
5.679543386915723,107.99745587028528,10857.51487609877,5.575652271647913,240.51757687191278,378.8615770182031,10.512883953906046,-9.554841891348474,7.32928364393255,0
7.521941565616897,259.7252531612486,14483.726199254763,6.778669262885341,198.52173250852582,474.66113646021574,6.089550372322221,110.99168235563315,4.527511169645152,1
7.296984673233186,137.65193258408362,6784.055944229163,5.206715545369583,274.35302041863446,432.557781678707,13.030403429592518,47.86789885945477,2.8824008558753187,1
7.250492850345877,130.43038252718463,14120.727977839644,8.683967390904254,243.95962708030916,627.5825427647637,19.568767043332272,90.59703240259529,4.93450443036558,1
7.346448209496976,72.33049431981426,23307.35082864009,6.261585599105108,362.77802506338986,314.7775357002676,8.465123437235748,92.23221342046858,2.911407707371416,0
6.319975278421509,148.05191261552488,15104.432441479808,1.1860235613567172,258.6110868258978,451.8101702029976,8.907881161589188,43.69908743142121,2.991154633405661,0
7.232253697161004,113.84551032962509,16153.504528593417,6.250355886756388,175.30767149298325,347.0798990188487,8.517088913425034,89.81379857054651,0.9602144007620304,1
7.293072473298682,262.10075800681847,8699.176174137097,4.922912358312056,349.0166238959289,313.07130130113563,14.89836711489249,58.43520277262925,5.852514982168785,0
6.285648581973632,230.4908544671317,11918.192959802613,3.737448369078109,228.28689250537974,398.9132862965028,13.793941816785761,7.858684619855282,3.2279948487011216,0
8.865774511144757,145.59248274111383,13124.018098380315,4.525146723554855,302.6536683672307,413.73524794070363,11.365849230334174,105.03225776583338,4.364196491631724,0
7.4738329209117875,292.62179026721543,13411.424516218829,7.21881694366594,202.25892938071996,691.8173555060092,8.32792375344414,46.74865110951281,1.928076142786721,1
5.808696502797352,229.0882743495797,21408.218975018845,9.657281656496462,185.01731145025636,381.5854184316798,12.369507166559696,44.365196117858375,4.871895259430945,0
7.65655360863383,163.75843082456888,17788.455303625622,7.62636894772996,258.41682301856963,286.9821270515316,5.741511490656783,57.90802395889834,2.4761175237298323,1
6.025318329772679,55.02971425632134,9442.71021531484,5.786993223568521,251.2828643543685,427.30107174943856,12.573706267429973,78.16710175982165,3.7165825565963515,0
7.787084603742452,294.5471286295371,16232.523892160025,7.911808390341405,297.9827035366833,192.53599624536318,15.486097544351736,68.28188767533693,5.7556520624782515,0
8.158595579007404,110.5213766618202,17491.108742483924,6.081819379562017,223.13542466902575,390.8043217395734,6.9952034534652885,86.44200774121512,5.581518624465058,0
6.179317681648289,97.73006265215541,20700.745192606333,5.61079926167371,66.36402162296028,401.60252822951605,5.869926892681345,29.815319004140235,3.955939854966119,1
7.963376129244322,231.128521600482,22902.703432841867,4.691274663534031,206.72261164116114,479.46003829452115,18.31775156677944,47.72840888707796,0.4637379345865633,0
7.412780926936498,301.98762031696367,9924.529040860656,3.4963423864965617,329.3818467143816,497.3622249427847,9.55296144198166,66.52008783035399,9.985621140121282,0
7.82206015999449,249.2136409255259,10945.712443948309,6.22015258688111,220.26239207568935,349.64303810922826,16.543791383775286,126.93661877976118,7.4917179405462715,0
8.896792982653947,208.195456002618,8712.11070542692,7.316106979840264,225.3616597485452,384.9385985370067,11.384009339208673,66.58562384758726,5.445349649776597,0
6.754611883997129,209.7377170832643,13829.900704465093,6.80675265997022,348.6376505905937,323.3879169389329,11.35218073223469,102.55666790984895,2.4935924368180586,1
6.246263835642511,222.67077793901538,17331.79187223167,6.168066144105283,178.80267727410774,287.1937445192306,13.75365079798658,71.15665506352953,3.7728156765960708,0
6.110485570374477,217.94642948933824,19936.67258294551,5.108507878606438,95.71967817571004,430.98947793806343,8.464004573014238,55.490240876872946,2.9131591404469663,0
6.184189715034561,194.0595711984688,14620.244881787386,8.216492383369937,233.93688804745057,272.64144514034007,12.529988573982582,62.59826727656679,6.527711878192777,0
6.922898290585896,185.21005519759382,13400.76238372578,4.36573616010683,201.5826048751263,358.5373099428137,10.47404234070363,64.94740863913357,4.525005781703667,1
7.341151974816644,176.8703436050239,15758.789961243701,8.552055827686951,153.3753680246746,300.4826040100763,6.718026226379874,88.10937216882216,2.431672283280334,1
7.276690799330019,142.30177055666618,10824.285491849885,4.99556596214655,232.46215441013092,454.968318629026,13.349928298905596,111.23833802729663,3.058489801750436,1
7.827183249036024,165.9662461566613,25447.693608473866,5.49512952529393,299.15056472467836,580.1430099266488,10.946768772488335,80.79042543058964,6.242376285139809,0
7.013001891877907,95.35215929023073,6961.6948644097065,4.066429618768646,249.07114384321844,269.84120171966686,11.371900686221169,105.61233036225266,7.200195693640957,0
8.453534077157316,175.0830186602625,15923.702894478622,5.997195706228727,280.6981072686238,214.69815171024308,7.159356226343369,41.05630787110943,7.0566631269724915,0
6.735343166762044,130.57044464245413,25118.031096148196,8.950624916955958,431.3407698515423,387.51131146499324,18.365601471051217,57.56108473557909,5.514064130107955,1
9.720169166589619,124.82053413921145,15033.999222799988,8.031256176887913,215.7121138442436,401.56977959577586,15.506856745544464,48.270923973769996,3.494750262394726,0
7.625667347765006,188.99470755767393,14049.804824992527,8.95684422405607,277.83486346446693,421.86593067572977,15.856623536687914,79.43333772624558,-2.483027650658241,1
6.142842443583717,249.60011431722995,13212.772885947865,8.044285091867872,199.07866374008654,355.3679484765655,10.778221190233271,59.23124844461759,4.594320047616443,1
5.929107501938888,225.91583030011566,14098.04159118796,4.792660342939262,165.3640280113027,379.93607011745684,5.083268441986319,91.89318811102586,3.9963424823117992,0
7.482472415243185,101.47496981884115,21864.24237338265,6.338421551344886,191.50923465822302,436.75104105406024,19.811669529958042,42.069948651026756,4.279964192642708,0
6.776537214674149,130.51859317148313,3940.690443352465,5.439601741765075,202.12414284783114,504.0430892644839,11.755609967976527,71.29092919963844,4.1077946940664125,1
7.714000494092092,227.0385593994108,22667.168506481627,9.66114980807808,285.94757975471254,204.49512296817173,9.004800815919785,90.60573733036769,1.347475676101686,0
